rebalance_date,ticker,company,country,zone,sector,rank,score,base_weight,final_weight,breadth_exposure,vol_scale,gross_exposure,turnover
2011-02-28,ROK,ROK,US,US,,18,0.4334701184309228,0.0245545665923467,0.0245545665923467,,,,0.3543659848873566
2011-02-28,NVO,NVO,EU,EU,,19,0.4135641590772434,0.0234269635956194,0.0234269635956194,,,,0.3543659848873566
2011-02-28,EW,EW,US,US,,20,0.4099262357326078,0.0232208879580482,0.0232208879580482,,,,0.3543659848873566
2011-02-28,RCL,RCL,US,US,,21,0.4067898421540201,0.0230432222281381,0.0230432222281381,,,,0.3543659848873566
2011-02-28,QCOM,QCOM,US,US,,22,0.3960215353116325,0.0224332352966159,0.0224332352966159,,,,0.3543659848873566
2011-02-28,BASFY,BASFY,EU,EU,,23,0.3889446887588139,0.0220323566834049,0.0220323566834049,,,,0.3543659848873566
2011-02-28,SLB,SLB,US,US,,24,0.3793969295765724,0.0214915095092175,0.0214915095092175,,,,0.3543659848873566
2011-02-28,MTD,MTD,US,US,,25,0.3623266318586328,0.0205245368293392,0.0205245368293392,,,,0.3543659848873566
2011-03-31,NFLX,NFLX,US,US,,1,1.746477664894275,0.12,0.12,,,,0.2880075884338633
2011-03-31,WPM,Wheaton Precious Metals,CA,CAN,Materials,2,1.3274534995420273,0.1046468306768505,0.1046468306768505,,,,0.2880075884338633
2011-03-31,LULU,LULU,US,US,,3,1.1302956353824265,0.0891043309701284,0.0891043309701284,,,,0.2880075884338633
2011-03-31,CMG,CMG,US,US,,4,0.9645351310838944,0.0760369719762184,0.0760369719762184,,,,0.2880075884338633
2011-03-31,TMUS,TMUS,US,US,,5,0.8176212323184471,0.0644553430201097,0.0644553430201097,,,,0.2880075884338633
2011-03-31,BKNG,BKNG,US,US,,7,0.5072411530528044,0.039987222960473,0.039987222960473,,,,0.2880075884338633
2011-03-31,SIRI,SIRI,US,US,,8,0.4545523452382331,0.0358336185202129,0.0358336185202129,,,,0.2880075884338633
2011-03-31,REGN,REGN,US,US,,9,0.4428101944702917,0.0349079523001768,0.0349079523001768,,,,0.2880075884338633
2011-03-31,IT,IT,US,US,,10,0.4063163334673325,0.0320310403070721,0.0320310403070721,,,,0.2880075884338633
2011-03-31,ROK,ROK,US,US,,11,0.3933623620144062,0.0310098429109337,0.0310098429109337,,,,0.2880075884338633
2011-03-31,VLO,VLO,US,US,,12,0.3684137899983679,0.0290430779792112,0.0290430779792112,,,,0.2880075884338633
2011-03-31,CAT,Caterpillar,US,US,Industrials,13,0.3664584681638486,0.0288889345512069,0.0288889345512069,,,,0.2880075884338633
2011-03-31,ILMN,ILMN,US,US,,14,0.364276531599943,0.0287169264573419,0.0287169264573419,,,,0.2880075884338633
2011-03-31,CTRA,CTRA,US,US,,15,0.342995289351239,0.0270392672738289,0.0270392672738289,,,,0.2880075884338633
2011-03-31,CBRE,CBRE,US,US,,16,0.2850963469097769,0.0224749335113802,0.0224749335113802,,,,0.2880075884338633
2011-03-31,DE,DE,US,US,,17,0.2754221961546683,0.0217122934517763,0.0217122934517763,,,,0.2880075884338633
2011-03-31,TTWO,TTWO,,,,18,0.2738719793062255,0.021590085570214,0.021590085570214,,,,0.2880075884338633
2011-03-31,EW,EW,US,US,,19,0.2654812759320705,0.0209286232172519,0.0209286232172519,,,,0.2880075884338633
2011-03-31,WMB,WMB,US,US,,20,0.255874174903565,0.020171268873034,0.020171268873034,,,,0.2880075884338633
2011-03-31,IFNNY,IFNNY,EU,EU,,21,0.2551422704474311,0.0201135708205455,0.0201135708205455,,,,0.2880075884338633
2011-03-31,COP,CONOCOPHILLIPS,,OTHER,Energy,22,0.2550708366767479,0.0201079394988397,0.0201079394988397,,,,0.2880075884338633
2011-03-31,SBUX,SBUX,US,US,,23,0.2547243049891411,0.0200806214475109,0.0200806214475109,,,,0.2880075884338633
2011-03-31,SLB,SLB,US,US,,24,0.2426941469270456,0.0191322508159414,0.0191322508159414,,,,0.2880075884338633
2011-03-31,EXR,EXR,US,US,,25,0.24096743025278,0.018996128964968,0.018996128964968,,,,0.2880075884338633
2011-04-29,LULU,LULU,US,US,,1,2.1398552668470807,0.12,0.12,,,,0.3438721945888576
2011-04-29,REGN,REGN,US,US,,2,0.8953088601101301,0.0769105195452054,0.0769105195452054,,,,0.3438721945888576
2011-04-29,TMUS,TMUS,US,US,,3,0.8459126376539254,0.072667191569863,0.072667191569863,,,,0.3438721945888576
2011-04-29,NFLX,NFLX,US,US,,4,0.7033498344530442,0.0604204912963374,0.0604204912963374,,,,0.3438721945888576
2011-04-29,BKNG,BKNG,US,US,,5,0.6206333652902075,0.0533148243006191,0.0533148243006191,,,,0.3438721945888576
2011-04-29,WPM,Wheaton Precious Metals,CA,CAN,Materials,6,0.6067015652874783,0.0521180283968256,0.0521180283968256,,,,0.3438721945888576
2011-04-29,CTRA,CTRA,US,US,,7,0.6036158580280883,0.0518529541201621,0.0518529541201621,,,,0.3438721945888576
2011-04-29,BIIB,BIIB,US,US,,9,0.4636592182923081,0.0398301334428866,0.0398301334428866,,,,0.3438721945888576
2011-04-29,BMWKY,BMWKY,,,,10,0.4251723462764184,0.0365239611773203,0.0365239611773203,,,,0.3438721945888576
2011-04-29,CMG,CMG,US,US,,11,0.3882450915510797,0.0333517661138708,0.0333517661138708,,,,0.3438721945888576
2011-04-29,CAT,Caterpillar,US,US,Industrials,12,0.3775473493525548,0.0324327883765702,0.0324327883765702,,,,0.3438721945888576
2011-04-29,MELI,MELI,US,US,,13,0.3604508064565649,0.0309641287272111,0.0309641287272111,,,,0.3438721945888576
2011-04-29,BASFY,BASFY,EU,EU,,14,0.3513358130282273,0.030181115276257,0.030181115276257,,,,0.3438721945888576
2011-04-29,IT,IT,US,US,,15,0.3236147476273042,0.0277997677465684,0.0277997677465684,,,,0.3438721945888576
2011-04-29,MCO,MCO,US,US,,16,0.3001472344953711,0.0257838169302334,0.0257838169302334,,,,0.3438721945888576
2011-04-29,IFNNY,IFNNY,EU,EU,,17,0.2988712203800803,0.0256742023458966,0.0256742023458966,,,,0.3438721945888576
2011-04-29,SIRI,SIRI,US,US,,18,0.2954448690014313,0.0253798654121105,0.0253798654121105,,,,0.3438721945888576
2011-04-29,TTWO,TTWO,,,,19,0.2911009549161295,0.0250067062666518,0.0250067062666518,,,,0.3438721945888576
2011-04-29,CFRUY,CFRUY,,,,20,0.2659681107009498,0.0228476970215066,0.0228476970215066,,,,0.3438721945888576
2011-04-29,EW,EW,US,US,,21,0.2633626593495682,0.0226238785985996,0.0226238785985996,,,,0.3438721945888576
2011-04-29,WMB,WMB,US,US,,22,0.260462484481489,0.0223747422772541,0.0223747422772541,,,,0.3438721945888576
2011-04-29,UNH,UNH,US,US,,23,0.2569165672354958,0.0220701341695893,0.0220701341695893,,,,0.3438721945888576
2011-04-29,ILMN,ILMN,US,US,,24,0.249463150642886,0.0214298566429557,0.0214298566429557,,,,0.3438721945888576
2011-04-29,CBRE,CBRE,US,US,,25,0.2493802460207254,0.0214227348128844,0.0214227348128844,,,,0.3438721945888576
2011-05-31,REGN,REGN,US,US,,1,1.2803281940358082,0.0968422421605807,0.0968422421605807,,,,0.340166389291656
2011-05-31,BKNG,BKNG,US,US,,2,1.0585733211590744,0.0800690122969752,0.0800690122969752,,,,0.340166389291656
2011-05-31,SIRI,SIRI,US,US,,3,1.0146773579960795,0.0767487827540305,0.0767487827540305,,,,0.340166389291656
2011-05-31,LULU,LULU,US,US,,4,0.9739505430031936,0.0736682631666755,0.0736682631666755,,,,0.340166389291656
2011-05-31,NFLX,NFLX,US,US,,5,0.8949990806356732,0.0676964844671638,0.0676964844671638,,,,0.340166389291656
2011-05-31,MCO,MCO,US,US,,6,0.6444727877239543,0.04874702444686,0.04874702444686,,,,0.340166389291656
2011-05-31,TMUS,TMUS,US,US,,7,0.5974135875910396,0.0451875320632786,0.0451875320632786,,,,0.340166389291656
2011-05-31,IFNNY,IFNNY,EU,EU,,8,0.5583105419391601,0.0422298321283121,0.0422298321283121,,,,0.340166389291656
2011-05-31,CTRA,CTRA,US,US,,9,0.543389754280153,0.0411012445220785,0.0411012445220785,,,,0.340166389291656
2011-05-31,BIIB,BIIB,US,US,,10,0.5404356783438132,0.0408778023308338,0.0408778023308338,,,,0.340166389291656
2011-05-31,BASFY,BASFY,EU,EU,,11,0.5378281607976709,0.0406805733337549,0.0406805733337549,,,,0.340166389291656
2011-05-31,MSI,MSI,US,US,,12,0.3912273372413172,0.0295918911334254,0.0295918911334254,,,,0.340166389291656
2011-05-31,CFRUY,CFRUY,,,,13,0.3599098608446145,0.0272230808180736,0.0272230808180736,,,,0.340166389291656
2011-05-31,VRTX,VRTX,US,US,,14,0.3440718266190998,0.0260251139585138,0.0260251139585138,,,,0.340166389291656
2011-05-31,CMG,CMG,US,US,,15,0.3404234977133564,0.0257491594391826,0.0257491594391826,,,,0.340166389291656
2011-05-31,EADSY,EADSY,EU,EU,,16,0.331455985158243,0.0250708692738282,0.0250708692738282,,,,0.340166389291656
2011-05-31,CBRE,CBRE,US,US,,17,0.3272061301029459,0.0247494161539722,0.0247494161539722,,,,0.340166389291656
2011-05-31,EA,EA,US,US,,18,0.3267007521320765,0.0247111900678284,0.0247111900678284,,,,0.340166389291656
2011-05-31,NVDA,NVDA,US,US,,19,0.3228305785123966,0.0244184555231808,0.0244184555231808,,,,0.340166389291656
2011-05-31,BMWKY,BMWKY,,,,20,0.3167503142981474,0.0239585528027849,0.0239585528027849,,,,0.340166389291656
2011-05-31,BX,BX,US,US,,21,0.3078142112162484,0.0232826384062572,0.0232826384062572,,,,0.340166389291656
2011-05-31,ABBNY,ABB LTD-SPON ADR,,OTHER,Industrials,23,0.3036462605716578,0.022967380422002,0.022967380422002,,,,0.340166389291656
2011-05-31,CAT,Caterpillar,US,US,Industrials,24,0.3017588284219731,0.0228246176818289,0.0228246176818289,,,,0.340166389291656
2011-05-31,WMB,WMB,US,US,,25,0.2952731300525033,0.022334048486366,0.022334048486366,,,,0.340166389291656
2011-06-30,LULU,LULU,US,US,,1,1.6463410633805715,0.1135033839462968,0.1135033839462968,,,,0.2637414515628598
2011-06-30,REGN,REGN,US,US,,2,1.4720707435873903,0.1014886978901081,0.1014886978901081,,,,0.2637414515628598
2011-06-30,BKNG,BKNG,US,US,,3,1.080193311357036,0.0744715653896301,0.0744715653896301,,,,0.2637414515628598
2011-06-30,CTRA,CTRA,US,US,,4,0.8918402025942751,0.0614859722480246,0.0614859722480246,,,,0.2637414515628598
2011-06-30,BIIB,BIIB,US,US,,5,0.8917253051224846,0.0614780508931211,0.0614780508931211,,,,0.2637414515628598
2011-06-30,NFLX,NFLX,US,US,,6,0.8534794224242401,0.0588412721570371,0.0588412721570371,,,,0.2637414515628598
2011-06-30,SIRI,SIRI,US,US,,7,0.7354482095446395,0.0507038683279597,0.0507038683279597,,,,0.2637414515628598
2011-06-30,CMG,CMG,US,US,,8,0.6696727872028231,0.046169125690269,0.046169125690269,,,,0.2637414515628598
2011-06-30,BASFY,BASFY,EU,EU,,10,0.5259792257749774,0.0362624873659685,0.0362624873659685,,,,0.2637414515628598
2011-06-30,MCO,MCO,US,US,,11,0.5090459693398698,0.035095061035322,0.035095061035322,,,,0.2637414515628598
2011-06-30,BMWKY,BMWKY,,,,12,0.4953170221267128,0.0341485487959238,0.0341485487959238,,,,0.2637414515628598
2011-06-30,TMUS,TMUS,US,US,,13,0.4872053039319968,0.0335893041259109,0.0335893041259109,,,,0.2637414515628598
2011-06-30,UNH,UNH,US,US,,14,0.4362835960307736,0.0300786183441656,0.0300786183441656,,,,0.2637414515628598
2011-06-30,CI,CI,US,US,,15,0.3272727060280745,0.0225631009477294,0.0225631009477294,,,,0.2637414515628598
2011-06-30,GIB,GIB,CA,CAN,,16,0.3230341775021887,0.0222708848684845,0.0222708848684845,,,,0.2637414515628598
2011-06-30,IFNNY,IFNNY,EU,EU,,17,0.3187295128549705,0.0219741091789989,0.0219741091789989,,,,0.2637414515628598
2011-06-30,CDNS,CDNS,US,US,,18,0.3012133157450077,0.0207664932784584,0.0207664932784584,,,,0.2637414515628598
2011-06-30,EADSY,EADSY,EU,EU,,19,0.2975239704604152,0.0205121394366805,0.0205121394366805,,,,0.2637414515628598
2011-06-30,CFRUY,CFRUY,,,,20,0.2940298853363321,0.0202712473796206,0.0202712473796206,,,,0.2637414515628598
2011-06-30,VRTX,VRTX,US,US,,21,0.2919970590713846,0.0201310986187237,0.0201310986187237,,,,0.2637414515628598
2011-06-30,EA,EA,US,US,,22,0.2844227952103375,0.0196089075622936,0.0196089075622936,,,,0.2637414515628598
2011-06-30,ELV,ELV,US,US,,23,0.2816024782252229,0.0194144669759947,0.0194144669759947,,,,0.2637414515628598
2011-06-30,CBRE,CBRE,US,US,,24,0.2807461786510971,0.0193554312746465,0.0193554312746465,,,,0.2637414515628598
2011-06-30,A,A,US,US,,25,0.2686099500815631,0.0185187255387406,0.0185187255387406,,,,0.2637414515628598
2011-07-29,CTRA,CTRA,US,US,,1,1.323954420954193,0.12,0.12,,,,0.2755831370607564
2011-07-29,LULU,LULU,US,US,,2,1.8002893764055583,0.1199999999999999,0.1199999999999999,,,,0.2755831370607564
2011-07-29,NFLX,NFLX,US,US,,3,0.8162209677673453,0.0769130037475265,0.0769130037475265,,,,0.2755831370607564
2011-07-29,REGN,REGN,US,US,,4,0.7912176408984675,0.0745569248802721,0.0745569248802721,,,,0.2755831370607564
2011-07-29,CMG,CMG,US,US,,5,0.6979996578900565,0.0657729370147381,0.0657729370147381,,,,0.2755831370607564
2011-07-29,BKNG,BKNG,US,US,,6,0.6890107189910012,0.0649259037743149,0.0649259037743149,,,,0.2755831370607564
2011-07-29,SIRI,SIRI,US,US,,8,0.4865881195148747,0.04585149774101,0.04585149774101,,,,0.2755831370607564
2011-07-29,BIIB,BIIB,US,US,,9,0.48173407145972,0.0453940978076586,0.0453940978076586,,,,0.2755831370607564
2011-07-29,BMWKY,BMWKY,,,,10,0.3645187256555625,0.0343488236881232,0.0343488236881232,,,,0.2755831370607564
2011-07-29,AMZN,AMZN,US,US,,11,0.3539518832481625,0.0333531036297388,0.0333531036297388,,,,0.2755831370607564
2011-07-29,BASFY,BASFY,EU,EU,,12,0.3140163015551109,0.0295899492074515,0.0295899492074515,,,,0.2755831370607564
2011-07-29,WPM,Wheaton Precious Metals,CA,CAN,Materials,13,0.2837207240869193,0.0267351783116263,0.0267351783116263,,,,0.2755831370607564
2011-07-29,TMUS,TMUS,US,US,,14,0.2809151975977231,0.026470811825223,0.026470811825223,,,,0.2755831370607564
2011-07-29,SBUX,SBUX,US,US,,15,0.2086888322225155,0.0196648769985683,0.0196648769985683,,,,0.2755831370607564
2011-07-29,KDDIY,KDDIY,JP,JP,,16,0.2031278435702989,0.0191408616180056,0.0191408616180056,,,,0.2755831370607564
2011-07-29,EA,EA,US,US,,17,0.1936360140776619,0.0182464406876845,0.0182464406876845,,,,0.2755831370607564
2011-07-29,WMB,WMB,US,US,,18,0.1918189762614183,0.0180752200968285,0.0180752200968285,,,,0.2755831370607564
2011-07-29,UNH,UNH,US,US,,19,0.1900503231284449,0.0179085588244324,0.0179085588244324,,,,0.2755831370607564
2011-07-29,VRTX,VRTX,US,US,,20,0.189270175787966,0.0178350450607687,0.0178350450607687,,,,0.2755831370607564
2011-07-29,SAFRY,SAFRY,,,,21,0.1723610610972783,0.0162416887847964,0.0162416887847964,,,,0.2755831370607564
2011-07-29,CI,CI,US,US,,22,0.1709457836701352,0.0161083263224777,0.0161083263224777,,,,0.2755831370607564
2011-07-29,CFRUY,CFRUY,,,,23,0.1706830125741763,0.016083565240508,0.016083565240508,,,,0.2755831370607564
2011-07-29,FANUY,FANUY,,,,24,0.1649094799864442,0.0155395217141927,0.0155395217141927,,,,0.2755831370607564
2011-07-29,DLTR,DLTR,US,US,,25,0.1573742091893001,0.0148294685129809,0.0148294685129809,,,,0.2755831370607564
2011-08-31,REGN,REGN,US,US,,1,1.2099979628883726,0.12,0.12,,,,0.288672939560199
2011-08-31,LULU,LULU,US,US,,2,1.8129008303561736,0.12,0.12,,,,0.288672939560199
2011-08-31,CTRA,CTRA,US,US,,3,1.3224233358841258,0.12,0.12,,,,0.288672939560199
2011-08-31,CMG,CMG,US,US,,4,0.381150662426387,0.0683252206380499,0.0683252206380499,,,,0.288672939560199
2011-08-31,BIIB,BIIB,US,US,,5,0.2611905761405857,0.0468211274507008,0.0468211274507008,,,,0.288672939560199
2011-08-31,MA,MA,US,US,,7,0.2278719266343923,0.0408484129750643,0.0408484129750643,,,,0.288672939560199
2011-08-31,DLTR,DLTR,US,US,,8,0.2239395388992732,0.0401434915722627,0.0401434915722627,,,,0.288672939560199
2011-08-31,IRM,IRM,US,US,,9,0.2142346505155401,0.0384037893876593,0.0384037893876593,,,,0.288672939560199
2011-08-31,BKNG,BKNG,US,US,,10,0.205611250862631,0.0368579553067625,0.0368579553067625,,,,0.288672939560199
2011-08-31,NFLX,NFLX,US,US,,11,0.2005122201846716,0.0359439010220502,0.0359439010220502,,,,0.288672939560199
2011-08-31,AMZN,AMZN,US,US,,12,0.1895505259167716,0.0339789033105068,0.0339789033105068,,,,0.288672939560199
2011-08-31,SBUX,SBUX,US,US,,13,0.1743551089945798,0.0312549667776759,0.0312549667776759,,,,0.288672939560199
2011-08-31,SIRI,SIRI,US,US,,14,0.1722762544800802,0.0308823104835129,0.0308823104835129,,,,0.288672939560199
2011-08-31,KDDIY,KDDIY,JP,JP,,15,0.1394742009936146,0.0250022012175957,0.0250022012175957,,,,0.288672939560199
2011-08-31,SAFRY,SAFRY,,,,16,0.1230404532200433,0.0220562809996132,0.0220562809996132,,,,0.288672939560199
2011-08-31,WPM,Wheaton Precious Metals,CA,CAN,Materials,17,0.1124387717217205,0.0201558193215566,0.0201558193215566,,,,0.288672939560199
2011-08-31,DG,DG,US,US,,18,0.0943825210406361,0.0169190485815364,0.0169190485815364,,,,0.288672939560199
2011-08-31,SPGI,SPGI,US,US,,19,0.093117932319951,0.0166923579002002,0.0166923579002002,,,,0.288672939560199
2011-08-31,AAPL,AAPL,US,US,,20,0.0923855178342811,0.0165610649857046,0.0165610649857046,,,,0.288672939560199
2011-08-31,EA,EA,US,US,,21,0.0875661906362931,0.0156971504590098,0.0156971504590098,,,,0.288672939560199
2011-08-31,AZO,AZO,US,US,,22,0.0857952965915057,0.01537969928218,0.01537969928218,,,,0.288672939560199
2011-08-31,CHD,CHD,US,US,,23,0.0853117447819908,0.0152930175908386,0.0152930175908386,,,,0.288672939560199
2011-08-31,FRCOY,FRCOY,,,,24,0.0835766344840549,0.0149819810228234,0.0149819810228234,,,,0.288672939560199
2011-08-31,ROST,Ross Stores,US,US,Consumer Discretionary,25,0.0834837756698794,0.0149653351145457,0.0149653351145457,,,,0.288672939560199
2011-09-30,REGN,REGN,US,US,,1,0.5370499673895643,0.1199999999999999,0.1199999999999999,,,,0.2509637944822865
2011-09-30,CTRA,CTRA,US,US,,2,0.3469709096408433,0.1199999999999999,0.1199999999999999,,,,0.2509637944822865
2011-09-30,LULU,LULU,US,US,,3,0.4069463484535228,0.1199999999999999,0.1199999999999999,,,,0.2509637944822865
2011-09-30,BIIB,BIIB,US,US,,4,0.2137062869800907,0.0793680509945098,0.0793680509945098,,,,0.2509637944822865
2011-09-30,DLTR,DLTR,US,US,,5,0.191262193154765,0.0710325733236073,0.0710325733236073,,,,0.2509637944822865
2011-09-30,CMG,CMG,US,US,,6,0.1773374645889764,0.0658610896835534,0.0658610896835534,,,,0.2509637944822865
2011-09-30,MA,MA,US,US,,7,0.1110723819263585,0.0412510020055431,0.0412510020055431,,,,0.2509637944822865
2011-09-30,FRCOY,FRCOY,,,,8,0.1082007140063566,0.0401844976497997,0.0401844976497997,,,,0.2509637944822865
2011-09-30,KDDIY,KDDIY,JP,JP,,9,0.0924392127513934,0.0343308578106007,0.0343308578106007,,,,0.2509637944822865
2011-09-30,AMZN,AMZN,US,US,,10,0.0916574840672611,0.0340405327904863,0.0340405327904863,,,,0.2509637944822865
2011-09-30,AZO,AZO,US,US,,11,0.0775521423151948,0.0288019714954819,0.0288019714954819,,,,0.2509637944822865
2011-09-30,ROST,Ross Stores,US,US,Consumer Discretionary,12,0.0759795762508427,0.0282179385905475,0.0282179385905475,,,,0.2509637944822865
2011-09-30,CHD,CHD,US,US,,13,0.0607266992605886,0.0225531959389275,0.0225531959389275,,,,0.2509637944822865
2011-09-30,DG,DG,US,US,,14,0.060636089924167,0.0225195446760877,0.0225195446760877,,,,0.2509637944822865
2011-09-30,IRM,IRM,US,US,,15,0.059049934957837,0.0219304650096359,0.0219304650096359,,,,0.2509637944822865
2011-09-30,SBUX,SBUX,US,US,,16,0.0547953675287419,0.0203503677207646,0.0203503677207646,,,,0.2509637944822865
2011-09-30,AAPL,AAPL,US,US,,17,0.052218386008497,0.0193933064962169,0.0193933064962169,,,,0.2509637944822865
2011-09-30,ORLY,ORLY,US,US,,18,0.0394916412434885,0.0146667402272638,0.0146667402272638,,,,0.2509637944822865
2011-09-30,BMY,BMY,US,US,,19,0.0385336237034998,0.0143109435586588,0.0143109435586588,,,,0.2509637944822865
2011-09-30,TJX,TJX,US,US,,20,0.0382551697473413,0.0142075289698588,0.0142075289698588,,,,0.2509637944822865
2011-09-30,COST,COST,US,US,,21,0.0381447685677225,0.0141665272446515,0.0141665272446515,,,,0.2509637944822865
2011-09-30,IBM,IBM,US,US,,22,0.0375981753614148,0.013963528829937,0.013963528829937,,,,0.2509637944822865
2011-09-30,MCD,MCD,US,US,,23,0.0361005221443477,0.0134073176927544,0.0134073176927544,,,,0.2509637944822865
2011-09-30,ED,ED,US,US,,24,0.035794518376407,0.0132936714215022,0.0132936714215022,,,,0.2509637944822865
2011-09-30,D,D,US,US,,25,0.0327106220151037,0.0121483478696102,0.0121483478696102,,,,0.2509637944822865
2011-10-31,LULU,LULU,US,US,,1,0.7539946363474985,0.12,0.12,,,,0.2520519880320451
2011-10-31,CTRA,CTRA,US,US,,2,1.0102159639120285,0.12,0.12,,,,0.2520519880320451
2011-10-31,REGN,REGN,US,US,,3,0.3651392917472362,0.1046944655963742,0.1046944655963742,,,,0.2520519880320451
2011-10-31,BIIB,BIIB,US,US,,4,0.2745232614268907,0.07871260858105,0.07871260858105,,,,0.2520519880320451
2011-10-31,DLTR,DLTR,US,US,,5,0.2087915766210963,0.0598657088662536,0.0598657088662536,,,,0.2520519880320451
2011-10-31,ISRG,ISRG,US,US,,6,0.1974953498971899,0.0566268012853803,0.0566268012853803,,,,0.2520519880320451
2011-10-31,CMG,CMG,US,US,,7,0.1945887586710369,0.0557934096948092,0.0557934096948092,,,,0.2520519880320451
2011-10-31,ROST,Ross Stores,US,US,Consumer Discretionary,8,0.1198355133987642,0.0343598054723611,0.0343598054723611,,,,0.2520519880320451
2011-10-31,MA,MA,US,US,,9,0.1180785096564324,0.0338560290450858,0.0338560290450858,,,,0.2520519880320451
2011-10-31,FAST,FAST,US,US,,10,0.1129749520137358,0.032392712847353,0.032392712847353,,,,0.2520519880320451
2011-10-31,SBUX,SBUX,US,US,,11,0.1115906799610735,0.0319958078139342,0.0319958078139342,,,,0.2520519880320451
2011-10-31,EA,EA,US,US,,12,0.1010760675672228,0.0289810083924322,0.0289810083924322,,,,0.2520519880320451
2011-10-31,DG,DG,US,US,,13,0.0945672674352247,0.0271147744184536,0.0271147744184536,,,,0.2520519880320451
2011-10-31,ORLY,ORLY,US,US,,14,0.0882630167469582,0.0253071898289252,0.0253071898289252,,,,0.2520519880320451
2011-10-31,GWW,GWW,US,US,,15,0.0780948583380658,0.0223917273334368,0.0223917273334368,,,,0.2520519880320451
2011-10-31,FRCOY,FRCOY,,,,16,0.0686173246526735,0.0196742840267585,0.0196742840267585,,,,0.2520519880320451
2011-10-31,AZO,AZO,US,US,,17,0.0662782867079751,0.019003623998751,0.019003623998751,,,,0.2520519880320451
2011-10-31,KDDIY,KDDIY,JP,JP,,18,0.0635723942132823,0.0182277776981857,0.0182277776981857,,,,0.2520519880320451
2011-10-31,AAPL,AAPL,US,US,,19,0.0611313789142935,0.0175278782405916,0.0175278782405916,,,,0.2520519880320451
2011-10-31,MSI,MSI,US,US,,20,0.0579789903273265,0.0166240104675964,0.0166240104675964,,,,0.2520519880320451
2011-10-31,KLAC,KLAC,US,US,,21,0.055762908834579,0.0159886050953314,0.0159886050953314,,,,0.2520519880320451
2011-10-31,TSLA,TSLA,US,US,,22,0.0541961746897381,0.0155393836674188,0.0155393836674188,,,,0.2520519880320451
2011-10-31,SPG,SPG,US,US,,23,0.0537066837931798,0.0153990345212498,0.0153990345212498,,,,0.2520519880320451
2011-10-31,EXR,EXR,US,US,,24,0.0526139408820727,0.0150857181028355,0.0150857181028355,,,,0.2520519880320451
2011-10-31,IRM,IRM,US,US,,25,0.0517487099840997,0.014837635005431,0.014837635005431,,,,0.2520519880320451
2011-11-30,CTRA,CTRA,US,US,,1,1.0443253968858552,0.12,0.12,,,,0.3288692601158632
2011-11-30,REGN,REGN,US,US,,2,0.2606915549478754,0.0817292682246847,0.0817292682246847,,,,0.3288692601158632
2011-11-30,LULU,LULU,US,US,,3,0.2363369955633991,0.0740938835002894,0.0740938835002894,,,,0.3288692601158632
2011-11-30,BIIB,BIIB,US,US,,4,0.2334630963435612,0.0731928889121225,0.0731928889121225,,,,0.3288692601158632
2011-11-30,ISRG,ISRG,US,US,,5,0.1982073027662605,0.0621398641590596,0.0621398641590596,,,,0.3288692601158632
2011-11-30,FAST,FAST,US,US,,6,0.1881490116480031,0.0589864947572376,0.0589864947572376,,,,0.3288692601158632
2011-11-30,MA,MA,US,US,,7,0.1758305303243496,0.055124534348037,0.055124534348037,,,,0.3288692601158632
2011-11-30,GWW,GWW,US,US,,8,0.1579538048008292,0.0495200118095796,0.0495200118095796,,,,0.3288692601158632
2011-11-30,FICO,FICO,US,US,,9,0.152267399455408,0.0477372699489806,0.0477372699489806,,,,0.3288692601158632
2011-11-30,DLTR,DLTR,US,US,,10,0.1487163174446451,0.046623972150732,0.046623972150732,,,,0.3288692601158632
2011-11-30,EXR,EXR,US,US,,11,0.1148547307101618,0.0360080444299841,0.0360080444299841,,,,0.3288692601158632
2011-11-30,SBUX,SBUX,US,US,,12,0.0937305328791057,0.0293854086069292,0.0293854086069292,,,,0.3288692601158632
2011-11-30,TJX,TJX,US,US,,13,0.0847817097504068,0.026579867913726,0.026579867913726,,,,0.3288692601158632
2011-11-30,ORLY,ORLY,US,US,,14,0.0808930746605599,0.0253607440324419,0.0253607440324419,,,,0.3288692601158632
2011-11-30,PSA,PSA,US,US,,15,0.0760795335487916,0.023851653365071,0.023851653365071,,,,0.3288692601158632
2011-11-30,BMY,BMY,US,US,,16,0.0707806639345539,0.022190407621701,0.022190407621701,,,,0.3288692601158632
2011-11-30,DG,DG,US,US,,17,0.0687039399763672,0.0215393350181362,0.0215393350181362,,,,0.3288692601158632
2011-11-30,V,V,US,US,,18,0.0641625880665817,0.0201155782400858,0.0201155782400858,,,,0.3288692601158632
2011-11-30,ROST,Ross Stores,US,US,Consumer Discretionary,19,0.0620633420211628,0.0194574447491487,0.0194574447491487,,,,0.3288692601158632
2011-11-30,EA,EA,US,US,,20,0.0620343653194212,0.0194483602790769,0.0194483602790769,,,,0.3288692601158632
2011-11-30,PM,PM,US,US,,21,0.0606530015269153,0.0190152896645103,0.0190152896645103,,,,0.3288692601158632
2011-11-30,WMB,WMB,US,US,,22,0.059967165194508,0.0188002734873244,0.0188002734873244,,,,0.3288692601158632
2011-11-30,IBM,IBM,US,US,,23,0.054136029837625,0.0169721573992048,0.0169721573992048,,,,0.3288692601158632
2011-11-30,CHD,CHD,US,US,,24,0.0538416623305997,0.0168798704014801,0.0168798704014801,,,,0.3288692601158632
